Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
22908,New Hampshire,US,43.4525,-71.5639,2020-02-20,0.0,0.0
22909,New Hampshire,US,43.4525,-71.5639,2020-02-21,0.0,0.0
22910,New Hampshire,US,43.4525,-71.5639,2020-02-22,0.0,0.0
22911,New Hampshire,US,43.4525,-71.5639,2020-02-23,0.0,0.0
22912,New Hampshire,US,43.4525,-71.5639,2020-02-24,0.0,0.0
22913,New Hampshire,US,43.4525,-71.5639,2020-02-25,0.0,0.0
22914,New Hampshire,US,43.4525,-71.5639,2020-02-26,0.0,0.0
22915,New Hampshire,US,43.4525,-71.5639,2020-02-27,0.0,0.0
22916,New Hampshire,US,43.4525,-71.5639,2020-02-28,0.0,0.0
22917,New Hampshire,US,43.4525,-71.5639,2020-02-29,0.0,0.0
22918,New Hampshire,US,43.4525,-71.5639,2020-03-01,0.0,0.0
22919,New Hampshire,US,43.4525,-71.5639,2020-03-02,0.0,0.0
22920,New Hampshire,US,43.4525,-71.5639,2020-03-03,0.0,0.0
22921,New Hampshire,US,43.4525,-71.5639,2020-03-04,0.0,0.0
22922,New Hampshire,US,43.4525,-71.5639,2020-03-05,0.0,0.0
22923,New Hampshire,US,43.4525,-71.5639,2020-03-06,0.0,0.0
22924,New Hampshire,US,43.4525,-71.5639,2020-03-07,0.0,0.0
22925,New Hampshire,US,43.4525,-71.5639,2020-03-08,0.0,0.0
22926,New Hampshire,US,43.4525,-71.5639,2020-03-09,0.0,0.0
22927,New Hampshire,US,43.4525,-71.5639,2020-03-10,4.0,0.0
22928,New Hampshire,US,43.4525,-71.5639,2020-03-11,5.0,0.0
22929,New Hampshire,US,43.4525,-71.5639,2020-03-12,6.0,0.0
22930,New Hampshire,US,43.4525,-71.5639,2020-03-13,6.0,0.0
22931,New Hampshire,US,43.4525,-71.5639,2020-03-14,7.0,0.0
22932,New Hampshire,US,43.4525,-71.5639,2020-03-15,13.0,0.0
22933,New Hampshire,US,43.4525,-71.5639,2020-03-16,17.0,0.0
22934,New Hampshire,US,43.4525,-71.5639,2020-03-17,26.0,0.0
22935,New Hampshire,US,43.4525,-71.5639,2020-03-18,26.0,0.0
22936,New Hampshire,US,43.4525,-71.5639,2020-03-19,44.0,0.0
22937,New Hampshire,US,43.4525,-71.5639,2020-03-20,44.0,0.0
22938,New Hampshire,US,43.4525,-71.5639,2020-03-21,55.0,0.0
22939,New Hampshire,US,43.4525,-71.5639,2020-03-22,65.0,0.0
22940,New Hampshire,US,43.4525,-71.5639,2020-03-23,101.0,1.0
22941,New Hampshire,US,43.4525,-71.5639,2020-03-24,101.0,1.0
22972,New Jersey,US,40.2989,-74.521,2020-01-22,0.0,0.0
22973,New Jersey,US,40.2989,-74.521,2020-01-23,0.0,0.0
22974,New Jersey,US,40.2989,-74.521,2020-01-24,0.0,0.0
22975,New Jersey,US,40.2989,-74.521,2020-01-25,0.0,0.0
22976,New Jersey,US,40.2989,-74.521,2020-01-26,0.0,0.0
22977,New Jersey,US,40.2989,-74.521,2020-01-27,0.0,0.0
22978,New Jersey,US,40.2989,-74.521,2020-01-28,0.0,0.0
22979,New Jersey,US,40.2989,-74.521,2020-01-29,0.0,0.0
22980,New Jersey,US,40.2989,-74.521,2020-01-30,0.0,0.0
22981,New Jersey,US,40.2989,-74.521,2020-01-31,0.0,0.0
22982,New Jersey,US,40.2989,-74.521,2020-02-01,0.0,0.0
22983,New Jersey,US,40.2989,-74.521,2020-02-02,0.0,0.0
22984,New Jersey,US,40.2989,-74.521,2020-02-03,0.0,0.0
22985,New Jersey,US,40.2989,-74.521,2020-02-04,0.0,0.0
22986,New Jersey,US,40.2989,-74.521,2020-02-05,0.0,0.0
22987,New Jersey,US,40.2989,-74.521,2020-02-06,0.0,0.0
22988,New Jersey,US,40.2989,-74.521,2020-02-07,0.0,0.0
22989,New Jersey,US,40.2989,-74.521,2020-02-08,0.0,0.0
22990,New Jersey,US,40.2989,-74.521,2020-02-09,0.0,0.0
22991,New Jersey,US,40.2989,-74.521,2020-02-10,0.0,0.0
22992,New Jersey,US,40.2989,-74.521,2020-02-11,0.0,0.0
22993,New Jersey,US,40.2989,-74.521,2020-02-12,0.0,0.0
22994,New Jersey,US,40.2989,-74.521,2020-02-13,0.0,0.0
22995,New Jersey,US,40.2989,-74.521,2020-02-14,0.0,0.0
22996,New Jersey,US,40.2989,-74.521,2020-02-15,0.0,0.0
22997,New Jersey,US,40.2989,-74.521,2020-02-16,0.0,0.0
22998,New Jersey,US,40.2989,-74.521,2020-02-17,0.0,0.0
22999,New Jersey,US,40.2989,-74.521,2020-02-18,0.0,0.0
23000,New Jersey,US,40.2989,-74.521,2020-02-19,0.0,0.0
23001,New Jersey,US,40.2989,-74.521,2020-02-20,0.0,0.0
23002,New Jersey,US,40.2989,-74.521,2020-02-21,0.0,0.0
23003,New Jersey,US,40.2989,-74.521,2020-02-22,0.0,0.0
23004,New Jersey,US,40.2989,-74.521,2020-02-23,0.0,0.0
23005,New Jersey,US,40.2989,-74.521,2020-02-24,0.0,0.0
23006,New Jersey,US,40.2989,-74.521,2020-02-25,0.0,0.0
23007,New Jersey,US,40.2989,-74.521,2020-02-26,0.0,0.0
23008,New Jersey,US,40.2989,-74.521,2020-02-27,0.0,0.0
23009,New Jersey,US,40.2989,-74.521,2020-02-28,0.0,0.0
23010,New Jersey,US,40.2989,-74.521,2020-02-29,0.0,0.0
23011,New Jersey,US,40.2989,-74.521,2020-03-01,0.0,0.0
23012,New Jersey,US,40.2989,-74.521,2020-03-02,0.0,0.0
23013,New Jersey,US,40.2989,-74.521,2020-03-03,0.0,0.0
23014,New Jersey,US,40.2989,-74.521,2020-03-04,0.0,0.0
23015,New Jersey,US,40.2989,-74.521,2020-03-05,0.0,0.0
23016,New Jersey,US,40.2989,-74.521,2020-03-06,0.0,0.0
23017,New Jersey,US,40.2989,-74.521,2020-03-07,0.0,0.0
23018,New Jersey,US,40.2989,-74.521,2020-03-08,0.0,0.0
23019,New Jersey,US,40.2989,-74.521,2020-03-09,0.0,0.0
23020,New Jersey,US,40.2989,-74.521,2020-03-10,15.0,1.0
23021,New Jersey,US,40.2989,-74.521,2020-03-11,23.0,1.0
23022,New Jersey,US,40.2989,-74.521,2020-03-12,29.0,1.0
23023,New Jersey,US,40.2989,-74.521,2020-03-13,29.0,1.0
23024,New Jersey,US,40.2989,-74.521,2020-03-14,69.0,1.0
23025,New Jersey,US,40.2989,-74.521,2020-03-15,98.0,2.0
23026,New Jersey,US,40.2989,-74.521,2020-03-16,178.0,2.0
23027,New Jersey,US,40.2989,-74.521,2020-03-17,267.0,3.0
23028,New Jersey,US,40.2989,-74.521,2020-03-18,267.0,3.0
23029,New Jersey,US,40.2989,-74.521,2020-03-19,742.0,9.0
23030,New Jersey,US,40.2989,-74.521,2020-03-20,890.0,11.0
23031,New Jersey,US,40.2989,-74.521,2020-03-21,1327.0,16.0
23032,New Jersey,US,40.2989,-74.521,2020-03-22,1914.0,20.0
23033,New Jersey,US,40.2989,-74.521,2020-03-23,2844.0,27.0
23034,New Jersey,US,40.2989,-74.521,2020-03-24,3675.0,44.0
23065,New Mexico,US,34.8405,-106.2485,2020-01-22,0.0,0.0
23066,New Mexico,US,34.8405,-106.2485,2020-01-23,0.0,0.0
23067,New Mexico,US,34.8405,-106.2485,2020-01-24,0.0,0.0
23068,New Mexico,US,34.8405,-106.2485,2020-01-25,0.0,0.0
23069,New Mexico,US,34.8405,-106.2485,2020-01-26,0.0,0.0
23070,New Mexico,US,34.8405,-106.2485,2020-01-27,0.0,0.0
23071,New Mexico,US,34.8405,-106.2485,2020-01-28,0.0,0.0
23072,New Mexico,US,34.8405,-106.2485,2020-01-29,0.0,0.0
23073,New Mexico,US,34.8405,-106.2485,2020-01-30,0.0,0.0
23074,New Mexico,US,34.8405,-106.2485,2020-01-31,0.0,0.0
23075,New Mexico,US,34.8405,-106.2485,2020-02-01,0.0,0.0
23076,New Mexico,US,34.8405,-106.2485,2020-02-02,0.0,0.0
23077,New Mexico,US,34.8405,-106.2485,2020-02-03,0.0,0.0
23078,New Mexico,US,34.8405,-106.2485,2020-02-04,0.0,0.0
23079,New Mexico,US,34.8405,-106.2485,2020-02-05,0.0,0.0
23080,New Mexico,US,34.8405,-106.2485,2020-02-06,0.0,0.0
23081,New Mexico,US,34.8405,-106.2485,2020-02-07,0.0,0.0
23082,New Mexico,US,34.8405,-106.2485,2020-02-08,0.0,0.0
23083,New Mexico,US,34.8405,-106.2485,2020-02-09,0.0,0.0
23084,New Mexico,US,34.8405,-106.2485,2020-02-10,0.0,0.0
23085,New Mexico,US,34.8405,-106.2485,2020-02-11,0.0,0.0
23086,New Mexico,US,34.8405,-106.2485,2020-02-12,0.0,0.0
23087,New Mexico,US,34.8405,-106.2485,2020-02-13,0.0,0.0
23088,New Mexico,US,34.8405,-106.2485,2020-02-14,0.0,0.0
23089,New Mexico,US,34.8405,-106.2485,2020-02-15,0.0,0.0
23090,New Mexico,US,34.8405,-106.2485,2020-02-16,0.0,0.0
23091,New Mexico,US,34.8405,-106.2485,2020-02-17,0.0,0.0
23092,New Mexico,US,34.8405,-106.2485,2020-02-18,0.0,0.0
23093,New Mexico,US,34.8405,-106.2485,2020-02-19,0.0,0.0
23094,New Mexico,US,34.8405,-106.2485,2020-02-20,0.0,0.0
23095,New Mexico,US,34.8405,-106.2485,2020-02-21,0.0,0.0
23096,New Mexico,US,34.8405,-106.2485,2020-02-22,0.0,0.0
23097,New Mexico,US,34.8405,-106.2485,2020-02-23,0.0,0.0
23098,New Mexico,US,34.8405,-106.2485,2020-02-24,0.0,0.0
23099,New Mexico,US,34.8405,-106.2485,2020-02-25,0.0,0.0
23100,New Mexico,US,34.8405,-106.2485,2020-02-26,0.0,0.0
23101,New Mexico,US,34.8405,-106.2485,2020-02-27,0.0,0.0
23102,New Mexico,US,34.8405,-106.2485,2020-02-28,0.0,0.0
23103,New Mexico,US,34.8405,-106.2485,2020-02-29,0.0,0.0
23104,New Mexico,US,34.8405,-106.2485,2020-03-01,0.0,0.0
23105,New Mexico,US,34.8405,-106.2485,2020-03-02,0.0,0.0
23106,New Mexico,US,34.8405,-106.2485,2020-03-03,0.0,0.0
23107,New Mexico,US,34.8405,-106.2485,2020-03-04,0.0,0.0
23108,New Mexico,US,34.8405,-106.2485,2020-03-05,0.0,0.0
23109,New Mexico,US,34.8405,-106.2485,2020-03-06,0.0,0.0
23110,New Mexico,US,34.8405,-106.2485,2020-03-07,0.0,0.0
23111,New Mexico,US,34.8405,-106.2485,2020-03-08,0.0,0.0
23112,New Mexico,US,34.8405,-106.2485,2020-03-09,0.0,0.0
23113,New Mexico,US,34.8405,-106.2485,2020-03-10,0.0,0.0
23114,New Mexico,US,34.8405,-106.2485,2020-03-11,3.0,0.0
23115,New Mexico,US,34.8405,-106.2485,2020-03-12,5.0,0.0
23116,New Mexico,US,34.8405,-106.2485,2020-03-13,10.0,0.0
23117,New Mexico,US,34.8405,-106.2485,2020-03-14,10.0,0.0
23118,New Mexico,US,34.8405,-106.2485,2020-03-15,13.0,0.0
23119,New Mexico,US,34.8405,-106.2485,2020-03-16,17.0,0.0
23120,New Mexico,US,34.8405,-106.2485,2020-03-17,23.0,0.0
23121,New Mexico,US,34.8405,-106.2485,2020-03-18,23.0,0.0
23122,New Mexico,US,34.8405,-106.2485,2020-03-19,35.0,0.0
23123,New Mexico,US,34.8405,-106.2485,2020-03-20,43.0,0.0
23124,New Mexico,US,34.8405,-106.2485,2020-03-21,43.0,0.0
23125,New Mexico,US,34.8405,-106.2485,2020-03-22,57.0,0.0
23126,New Mexico,US,34.8405,-106.2485,2020-03-23,83.0,0.0
23127,New Mexico,US,34.8405,-106.2485,2020-03-24,100.0,0.0
23158,New York,US,42.1657,-74.9481,2020-01-22,0.0,0.0
23159,New York,US,42.1657,-74.9481,2020-01-23,0.0,0.0
23160,New York,US,42.1657,-74.9481,2020-01-24,0.0,0.0
23161,New York,US,42.1657,-74.9481,2020-01-25,0.0,0.0
23162,New York,US,42.1657,-74.9481,2020-01-26,0.0,0.0
23163,New York,US,42.1657,-74.9481,2020-01-27,0.0,0.0
23164,New York,US,42.1657,-74.9481,2020-01-28,0.0,0.0
23165,New York,US,42.1657,-74.9481,2020-01-29,0.0,0.0
23166,New York,US,42.1657,-74.9481,2020-01-30,0.0,0.0
23167,New York,US,42.1657,-74.9481,2020-01-31,0.0,0.0
23168,New York,US,42.1657,-74.9481,2020-02-01,0.0,0.0
23169,New York,US,42.1657,-74.9481,2020-02-02,0.0,0.0
23170,New York,US,42.1657,-74.9481,2020-02-03,0.0,0.0
23171,New York,US,42.1657,-74.9481,2020-02-04,0.0,0.0
23172,New York,US,42.1657,-74.9481,2020-02-05,0.0,0.0
23173,New York,US,42.1657,-74.9481,2020-02-06,0.0,0.0
23174,New York,US,42.1657,-74.9481,2020-02-07,0.0,0.0
23175,New York,US,42.1657,-74.9481,2020-02-08,0.0,0.0
23176,New York,US,42.1657,-74.9481,2020-02-09,0.0,0.0
23177,New York,US,42.1657,-74.9481,2020-02-10,0.0,0.0
23178,New York,US,42.1657,-74.9481,2020-02-11,0.0,0.0
23179,New York,US,42.1657,-74.9481,2020-02-12,0.0,0.0
23180,New York,US,42.1657,-74.9481,2020-02-13,0.0,0.0
23181,New York,US,42.1657,-74.9481,2020-02-14,0.0,0.0
23182,New York,US,42.1657,-74.9481,2020-02-15,0.0,0.0
23183,New York,US,42.1657,-74.9481,2020-02-16,0.0,0.0
23184,New York,US,42.1657,-74.9481,2020-02-17,0.0,0.0
23185,New York,US,42.1657,-74.9481,2020-02-18,0.0,0.0
23186,New York,US,42.1657,-74.9481,2020-02-19,0.0,0.0
23187,New York,US,42.1657,-74.9481,2020-02-20,0.0,0.0
23188,New York,US,42.1657,-74.9481,2020-02-21,0.0,0.0
23189,New York,US,42.1657,-74.9481,2020-02-22,0.0,0.0
23190,New York,US,42.1657,-74.9481,2020-02-23,0.0,0.0
23191,New York,US,42.1657,-74.9481,2020-02-24,0.0,0.0
23192,New York,US,42.1657,-74.9481,2020-02-25,0.0,0.0
23193,New York,US,42.1657,-74.9481,2020-02-26,0.0,0.0
23194,New York,US,42.1657,-74.9481,2020-02-27,0.0,0.0
23195,New York,US,42.1657,-74.9481,2020-02-28,0.0,0.0
23196,New York,US,42.1657,-74.9481,2020-02-29,0.0,0.0
23197,New York,US,42.1657,-74.9481,2020-03-01,0.0,0.0
23198,New York,US,42.1657,-74.9481,2020-03-02,0.0,0.0
23199,New York,US,42.1657,-74.9481,2020-03-03,0.0,0.0
23200,New York,US,42.1657,-74.9481,2020-03-04,0.0,0.0
23201,New York,US,42.1657,-74.9481,2020-03-05,0.0,0.0
23202,New York,US,42.1657,-74.9481,2020-03-06,0.0,0.0
23203,New York,US,42.1657,-74.9481,2020-03-07,0.0,0.0
23204,New York,US,42.1657,-74.9481,2020-03-08,0.0,0.0
23205,New York,US,42.1657,-74.9481,2020-03-09,0.0,0.0
23206,New York,US,42.1657,-74.9481,2020-03-10,173.0,0.0
23207,New York,US,42.1657,-74.9481,2020-03-11,220.0,0.0
23208,New York,US,42.1657,-74.9481,2020-03-12,328.0,0.0
23209,New York,US,42.1657,-74.9481,2020-03-13,421.0,0.0
23210,New York,US,42.1657,-74.9481,2020-03-14,525.0,2.0
23211,New York,US,42.1657,-74.9481,2020-03-15,732.0,3.0
23212,New York,US,42.1657,-74.9481,2020-03-16,967.0,10.0
23213,New York,US,42.1657,-74.9481,2020-03-17,1706.0,13.0
23214,New York,US,42.1657,-74.9481,2020-03-18,2495.0,16.0
23215,New York,US,42.1657,-74.9481,2020-03-19,5365.0,34.0
23216,New York,US,42.1657,-74.9481,2020-03-20,8310.0,42.0
23217,New York,US,42.1657,-74.9481,2020-03-21,11710.0,60.0
23218,New York,US,42.1657,-74.9481,2020-03-22,15793.0,117.0
23219,New York,US,42.1657,-74.9481,2020-03-23,20884.0,158.0
23220,New York,US,42.1657,-74.9481,2020-03-24,25681.0,210.0
23251,North Carolina,US,35.6301,-79.8064,2020-01-22,0.0,0.0
23252,North Carolina,US,35.6301,-79.8064,2020-01-23,0.0,0.0
23253,North Carolina,US,35.6301,-79.8064,2020-01-24,0.0,0.0
23254,North Carolina,US,35.6301,-79.8064,2020-01-25,0.0,0.0
23255,North Carolina,US,35.6301,-79.8064,2020-01-26,0.0,0.0
23256,North Carolina,US,35.6301,-79.8064,2020-01-27,0.0,0.0
23257,North Carolina,US,35.6301,-79.8064,2020-01-28,0.0,0.0
23258,North Carolina,US,35.6301,-79.8064,2020-01-29,0.0,0.0
23259,North Carolina,US,35.6301,-79.8064,2020-01-30,0.0,0.0
23260,North Carolina,US,35.6301,-79.8064,2020-01-31,0.0,0.0
23261,North Carolina,US,35.6301,-79.8064,2020-02-01,0.0,0.0
23262,North Carolina,US,35.6301,-79.8064,2020-02-02,0.0,0.0
23263,North Carolina,US,35.6301,-79.8064,2020-02-03,0.0,0.0
23264,North Carolina,US,35.6301,-79.8064,2020-02-04,0.0,0.0
23265,North Carolina,US,35.6301,-79.8064,2020-02-05,0.0,0.0
23266,North Carolina,US,35.6301,-79.8064,2020-02-06,0.0,0.0
23267,North Carolina,US,35.6301,-79.8064,2020-02-07,0.0,0.0
23268,North Carolina,US,35.6301,-79.8064,2020-02-08,0.0,0.0
23269,North Carolina,US,35.6301,-79.8064,2020-02-09,0.0,0.0
23270,North Carolina,US,35.6301,-79.8064,2020-02-10,0.0,0.0
23271,North Carolina,US,35.6301,-79.8064,2020-02-11,0.0,0.0
23272,North Carolina,US,35.6301,-79.8064,2020-02-12,0.0,0.0
23273,North Carolina,US,35.6301,-79.8064,2020-02-13,0.0,0.0
23274,North Carolina,US,35.6301,-79.8064,2020-02-14,0.0,0.0
23275,North Carolina,US,35.6301,-79.8064,2020-02-15,0.0,0.0
23276,North Carolina,US,35.6301,-79.8064,2020-02-16,0.0,0.0
23277,North Carolina,US,35.6301,-79.8064,2020-02-17,0.0,0.0
23278,North Carolina,US,35.6301,-79.8064,2020-02-18,0.0,0.0
23279,North Carolina,US,35.6301,-79.8064,2020-02-19,0.0,0.0
23280,North Carolina,US,35.6301,-79.8064,2020-02-20,0.0,0.0
23281,North Carolina,US,35.6301,-79.8064,2020-02-21,0.0,0.0
23282,North Carolina,US,35.6301,-79.8064,2020-02-22,0.0,0.0
23283,North Carolina,US,35.6301,-79.8064,2020-02-23,0.0,0.0
23284,North Carolina,US,35.6301,-79.8064,2020-02-24,0.0,0.0
23285,North Carolina,US,35.6301,-79.8064,2020-02-25,0.0,0.0
23286,North Carolina,US,35.6301,-79.8064,2020-02-26,0.0,0.0
23287,North Carolina,US,35.6301,-79.8064,2020-02-27,0.0,0.0
23288,North Carolina,US,35.6301,-79.8064,2020-02-28,0.0,0.0
23289,North Carolina,US,35.6301,-79.8064,2020-02-29,0.0,0.0
23290,North Carolina,US,35.6301,-79.8064,2020-03-01,0.0,0.0
23291,North Carolina,US,35.6301,-79.8064,2020-03-02,0.0,0.0
23292,North Carolina,US,35.6301,-79.8064,2020-03-03,0.0,0.0
23293,North Carolina,US,35.6301,-79.8064,2020-03-04,0.0,0.0
23294,North Carolina,US,35.6301,-79.8064,2020-03-05,0.0,0.0
23295,North Carolina,US,35.6301,-79.8064,2020-03-06,0.0,0.0
23296,North Carolina,US,35.6301,-79.8064,2020-03-07,0.0,0.0
23297,North Carolina,US,35.6301,-79.8064,2020-03-08,0.0,0.0
23298,North Carolina,US,35.6301,-79.8064,2020-03-09,0.0,0.0
23299,North Carolina,US,35.6301,-79.8064,2020-03-10,7.0,0.0
23300,North Carolina,US,35.6301,-79.8064,2020-03-11,7.0,0.0
23301,North Carolina,US,35.6301,-79.8064,2020-03-12,15.0,0.0
23302,North Carolina,US,35.6301,-79.8064,2020-03-13,17.0,0.0
23303,North Carolina,US,35.6301,-79.8064,2020-03-14,24.0,0.0
23304,North Carolina,US,35.6301,-79.8064,2020-03-15,33.0,0.0
23305,North Carolina,US,35.6301,-79.8064,2020-03-16,38.0,0.0
23306,North Carolina,US,35.6301,-79.8064,2020-03-17,64.0,0.0
23307,North Carolina,US,35.6301,-79.8064,2020-03-18,70.0,0.0
23308,North Carolina,US,35.6301,-79.8064,2020-03-19,123.0,0.0
23309,North Carolina,US,35.6301,-79.8064,2020-03-20,172.0,0.0
23310,North Carolina,US,35.6301,-79.8064,2020-03-21,253.0,0.0
23311,North Carolina,US,35.6301,-79.8064,2020-03-22,302.0,0.0
23312,North Carolina,US,35.6301,-79.8064,2020-03-23,353.0,0.0
23313,North Carolina,US,35.6301,-79.8064,2020-03-24,495.0,0.0
23344,North Dakota,US,47.5289,-99.78399999999999,2020-01-22,0.0,0.0
23345,North Dakota,US,47.5289,-99.78399999999999,2020-01-23,0.0,0.0
23346,North Dakota,US,47.5289,-99.78399999999999,2020-01-24,0.0,0.0
23347,North Dakota,US,47.5289,-99.78399999999999,2020-01-25,0.0,0.0
23348,North Dakota,US,47.5289,-99.78399999999999,2020-01-26,0.0,0.0
23349,North Dakota,US,47.5289,-99.78399999999999,2020-01-27,0.0,0.0
23350,North Dakota,US,47.5289,-99.78399999999999,2020-01-28,0.0,0.0
23351,North Dakota,US,47.5289,-99.78399999999999,2020-01-29,0.0,0.0
23352,North Dakota,US,47.5289,-99.78399999999999,2020-01-30,0.0,0.0
23353,North Dakota,US,47.5289,-99.78399999999999,2020-01-31,0.0,0.0
23354,North Dakota,US,47.5289,-99.78399999999999,2020-02-01,0.0,0.0
23355,North Dakota,US,47.5289,-99.78399999999999,2020-02-02,0.0,0.0
23356,North Dakota,US,47.5289,-99.78399999999999,2020-02-03,0.0,0.0
23357,North Dakota,US,47.5289,-99.78399999999999,2020-02-04,0.0,0.0
23358,North Dakota,US,47.5289,-99.78399999999999,2020-02-05,0.0,0.0
23359,North Dakota,US,47.5289,-99.78399999999999,2020-02-06,0.0,0.0
23360,North Dakota,US,47.5289,-99.78399999999999,2020-02-07,0.0,0.0
23361,North Dakota,US,47.5289,-99.78399999999999,2020-02-08,0.0,0.0
23362,North Dakota,US,47.5289,-99.78399999999999,2020-02-09,0.0,0.0
23363,North Dakota,US,47.5289,-99.78399999999999,2020-02-10,0.0,0.0
23364,North Dakota,US,47.5289,-99.78399999999999,2020-02-11,0.0,0.0
23365,North Dakota,US,47.5289,-99.78399999999999,2020-02-12,0.0,0.0
23366,North Dakota,US,47.5289,-99.78399999999999,2020-02-13,0.0,0.0
23367,North Dakota,US,47.5289,-99.78399999999999,2020-02-14,0.0,0.0
23368,North Dakota,US,47.5289,-99.78399999999999,2020-02-15,0.0,0.0
23369,North Dakota,US,47.5289,-99.78399999999999,2020-02-16,0.0,0.0
23370,North Dakota,US,47.5289,-99.78399999999999,2020-02-17,0.0,0.0
23371,North Dakota,US,47.5289,-99.78399999999999,2020-02-18,0.0,0.0
23372,North Dakota,US,47.5289,-99.78399999999999,2020-02-19,0.0,0.0
23373,North Dakota,US,47.5289,-99.78399999999999,2020-02-20,0.0,0.0
23374,North Dakota,US,47.5289,-99.78399999999999,2020-02-21,0.0,0.0
23375,North Dakota,US,47.5289,-99.78399999999999,2020-02-22,0.0,0.0
23376,North Dakota,US,47.5289,-99.78399999999999,2020-02-23,0.0,0.0
23377,North Dakota,US,47.5289,-99.78399999999999,2020-02-24,0.0,0.0
23378,North Dakota,US,47.5289,-99.78399999999999,2020-02-25,0.0,0.0
23379,North Dakota,US,47.5289,-99.78399999999999,2020-02-26,0.0,0.0
23380,North Dakota,US,47.5289,-99.78399999999999,2020-02-27,0.0,0.0
23381,North Dakota,US,47.5289,-99.78399999999999,2020-02-28,0.0,0.0
23382,North Dakota,US,47.5289,-99.78399999999999,2020-02-29,0.0,0.0
23383,North Dakota,US,47.5289,-99.78399999999999,2020-03-01,0.0,0.0
23384,North Dakota,US,47.5289,-99.78399999999999,2020-03-02,0.0,0.0
23385,North Dakota,US,47.5289,-99.78399999999999,2020-03-03,0.0,0.0
23386,North Dakota,US,47.5289,-99.78399999999999,2020-03-04,0.0,0.0
23387,North Dakota,US,47.5289,-99.78399999999999,2020-03-05,0.0,0.0
23388,North Dakota,US,47.5289,-99.78399999999999,2020-03-06,0.0,0.0
23389,North Dakota,US,47.5289,-99.78399999999999,2020-03-07,0.0,0.0
23390,North Dakota,US,47.5289,-99.78399999999999,2020-03-08,0.0,0.0
23391,North Dakota,US,47.5289,-99.78399999999999,2020-03-09,0.0,0.0
23392,North Dakota,US,47.5289,-99.78399999999999,2020-03-10,0.0,0.0
23393,North Dakota,US,47.5289,-99.78399999999999,2020-03-11,0.0,0.0
23394,North Dakota,US,47.5289,-99.78399999999999,2020-03-12,0.0,0.0
23395,North Dakota,US,47.5289,-99.78399999999999,2020-03-13,0.0,0.0
23396,North Dakota,US,47.5289,-99.78399999999999,2020-03-14,0.0,0.0
23397,North Dakota,US,47.5289,-99.78399999999999,2020-03-15,0.0,0.0
23398,North Dakota,US,47.5289,-99.78399999999999,2020-03-16,0.0,0.0
23399,North Dakota,US,47.5289,-99.78399999999999,2020-03-17,0.0,0.0
23400,North Dakota,US,47.5289,-99.78399999999999,2020-03-18,0.0,0.0
23401,North Dakota,US,47.5289,-99.78399999999999,2020-03-19,0.0,0.0
23402,North Dakota,US,47.5289,-99.78399999999999,2020-03-20,0.0,0.0
23403,North Dakota,US,47.5289,-99.78399999999999,2020-03-21,0.0,0.0
23404,North Dakota,US,47.5289,-99.78399999999999,2020-03-22,0.0,0.0
23405,North Dakota,US,47.5289,-99.78399999999999,2020-03-23,0.0,0.0
23406,North Dakota,US,47.5289,-99.78399999999999,2020-03-24,0.0,0.0
23437,Ohio,US,40.3888,-82.7649,2020-01-22,0.0,0.0
23438,Ohio,US,40.3888,-82.7649,2020-01-23,0.0,0.0
23439,Ohio,US,40.3888,-82.7649,2020-01-24,0.0,0.0
23440,Ohio,US,40.3888,-82.7649,2020-01-25,0.0,0.0
23441,Ohio,US,40.3888,-82.7649,2020-01-26,0.0,0.0
23442,Ohio,US,40.3888,-82.7649,2020-01-27,0.0,0.0
23443,Ohio,US,40.3888,-82.7649,2020-01-28,0.0,0.0
23444,Ohio,US,40.3888,-82.7649,2020-01-29,0.0,0.0
23445,Ohio,US,40.3888,-82.7649,2020-01-30,0.0,0.0
23446,Ohio,US,40.3888,-82.7649,2020-01-31,0.0,0.0
23447,Ohio,US,40.3888,-82.7649,2020-02-01,0.0,0.0
23448,Ohio,US,40.3888,-82.7649,2020-02-02,0.0,0.0
23449,Ohio,US,40.3888,-82.7649,2020-02-03,0.0,0.0
23450,Ohio,US,40.3888,-82.7649,2020-02-04,0.0,0.0
23451,Ohio,US,40.3888,-82.7649,2020-02-05,0.0,0.0
23452,Ohio,US,40.3888,-82.7649,2020-02-06,0.0,0.0
23453,Ohio,US,40.3888,-82.7649,2020-02-07,0.0,0.0
23454,Ohio,US,40.3888,-82.7649,2020-02-08,0.0,0.0
23455,Ohio,US,40.3888,-82.7649,2020-02-09,0.0,0.0
23456,Ohio,US,40.3888,-82.7649,2020-02-10,0.0,0.0
23457,Ohio,US,40.3888,-82.7649,2020-02-11,0.0,0.0
23458,Ohio,US,40.3888,-82.7649,2020-02-12,0.0,0.0
23459,Ohio,US,40.3888,-82.7649,2020-02-13,0.0,0.0
23460,Ohio,US,40.3888,-82.7649,2020-02-14,0.0,0.0
23461,Ohio,US,40.3888,-82.7649,2020-02-15,0.0,0.0
23462,Ohio,US,40.3888,-82.7649,2020-02-16,0.0,0.0
23463,Ohio,US,40.3888,-82.7649,2020-02-17,0.0,0.0
23464,Ohio,US,40.3888,-82.7649,2020-02-18,0.0,0.0
23465,Ohio,US,40.3888,-82.7649,2020-02-19,0.0,0.0
